id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,RUL,label1,label2,cycle_norm
30.074862,90.60059,0.46210334,0.26623154,9.6142445e-09,9.110313e-09,0.3329463,0.346082,0.3646401,2.2213104e-08,0.9995935,0.72626317,0.20720851,0.27081633,1.4140719e-08,0.23929058,0.7736757,0.2188157,0.27426437,0.29236466,2.9746936e-08,0.37411895,5.6333143e-09,1.1867003e-08,0.65746987,0.61518985,130.30096,3.1421772e-16,1.0067189e-07,0.21719837
71.161995,106.0571,0.36411682,0.29941395,1.4624763e-06,1.06414e-06,0.47617137,0.7185968,0.8231802,1.62596e-06,0.97309184,0.4173756,0.607672,0.19327432,7.3803557e-07,0.742267,0.2773576,0.39409313,0.13482212,0.82381576,9.200919e-07,0.46825945,9.69026e-07,8.854339e-07,0.3300603,0.23031639,3.9669578,1.0,1.8634553,0.41994798
76.74864,193.67683,0.4772166,0.51077664,2.6411449e-06,2.9354035e-06,0.34611058,0.39689958,0.41267437,4.028189e-06,0.9759951,0.59722894,0.28575003,0.2544498,3.5546757e-06,0.31474006,0.6270953,0.24714519,0.23503788,0.3897754,5.4255297e-06,0.3590056,3.1775796e-06,2.730561e-06,0.58412313,0.55107945,68.46376,4.836799e-09,0.00019193596,0.504613
97.486374,265.7181,0.5036818,0.7288175,4.428425e-09,6.8754478e-09,0.387891,0.34003758,0.38049492,8.5542995e-09,0.99455774,0.7136415,0.16306396,0.2563429,6.7910575e-09,0.25555116,0.6686103,0.15920527,0.20471714,0.40742278,1.2593483e-08,0.30896512,4.8536277e-09,2.7628406e-09,0.64061743,0.6499676,56.09419,3.371151e-14,7.0504547e-07,0.75361794
80.1935,205.01945,0.38967565,0.35706338,1.8155348e-06,1.1537477e-06,0.34513146,0.51855385,0.59580225,1.2599426e-06,0.9114835,0.439827,0.2750574,0.17766796,9.205729e-07,0.5732971,0.3508547,0.22503442,0.1298806,0.6016629,9.687674e-07,0.33649135,1.0724605e-06,1.1118248e-06,0.32093257,0.29050574,13.004629,0.041027244,0.096728645,0.629275
20.718027,92.64694,0.3817801,0.19909415,8.178274e-05,4.2083237e-05,0.29233164,0.48946,0.46089262,9.1722264e-05,0.9152636,0.42686418,0.30206755,0.23788817,5.4961558e-05,0.4401782,0.37743774,0.28446436,0.22048394,0.53677845,0.000100468445,0.39144903,4.419012e-05,5.9650087e-05,0.31787318,0.35176712,26.52453,0.9695861,0.5355071,0.32344127
78.47894,158.47798,0.45458904,0.4116296,8.503689e-06,9.865265e-06,0.32567728,0.35154137,0.37289524,1.4226637e-05,0.97492635,0.65273523,0.23141415,0.23530298,1.3737929e-05,0.2601611,0.62080467,0.23409873,0.22866328,0.4171369,2.3230172e-05,0.34024173,1.1416453e-05,1.1210214e-05,0.541349,0.570669,86.30067,8.062754e-08,0.0003689804,0.38656396
59.202522,144.16559,0.42973703,0.2907504,3.7260434e-05,1.840403e-05,0.32953566,0.5656366,0.63885283,3.787733e-05,0.94437534,0.49483427,0.34870505,0.2459783,2.2894843e-05,0.50311977,0.3995665,0.29076007,0.2010345,0.6482,4.5078807e-05,0.41410634,1.9417443e-05,2.208608e-05,0.3797141,0.3960372,31.742779,0.49763745,0.27378237,0.54414684
93.72312,95.19069,0.49752724,0.52356136,3.4168276e-14,9.859481e-14,0.25983727,0.22270289,0.31020713,2.167437e-13,0.99999624,0.8654428,0.10578596,0.2597615,1.7323511e-13,0.10090888,0.8859061,0.103956915,0.22185366,0.23528169,6.706794e-13,0.32402828,4.972479e-14,9.3976164e-14,0.7842203,0.7898017,186.74545,1.5195304e-27,5.591722e-13,0.27021053
75.20834,215.70717,0.5067786,0.5274308,1.07798996e-07,1.2954621e-07,0.38504544,0.38167235,0.40199354,1.2715364e-07,0.9951139,0.64818084,0.24322788,0.22600156,1.4925203e-07,0.30564216,0.68243134,0.24043275,0.21671529,0.35485837,2.5953716e-07,0.36759183,8.7440945e-08,9.7708295e-08,0.6534068,0.607237,59.131855,2.8656387e-12,7.8081075e-06,0.600874
63.264557,124.97783,0.49574423,0.36662966,2.3086331e-07,1.8272758e-07,0.34569812,0.32248095,0.36826754,5.002842e-07,0.99754214,0.73806685,0.19279116,0.2513845,4.179361e-07,0.2522265,0.74516046,0.19782242,0.24465516,0.3221669,7.182002e-07,0.3276124,2.1992837e-07,3.8835157e-07,0.64884865,0.6354643,112.02209,1.0941531e-12,3.268523e-06,0.3245952
57.881104,149.24646,0.38939846,0.4144221,3.392127e-05,1.3562103e-05,0.3431442,0.43295684,0.5866886,1.7521497e-05,0.91850775,0.42650434,0.3096509,0.17821151,1.8550527e-05,0.52448153,0.42146397,0.25981626,0.18089518,0.49949813,2.8170954e-05,0.4059534,2.1445643e-05,2.8662447e-05,0.35677594,0.37215582,31.85788,0.18513115,0.17319024,0.4263266
53.758705,23.13947,0.448383,0.14273803,3.2593944e-15,2.3949893e-15,0.23262984,0.18711261,0.2878795,1.4098557e-14,0.9999999,0.8989317,0.08483807,0.3032277,1.1829633e-14,0.08441352,0.9462131,0.10703607,0.30011177,0.2124287,5.103698e-14,0.31529254,2.4991883e-15,1.6873569e-14,0.7747298,0.7943533,262.42114,5.755318e-33,1.08763e-15,0.036793463
6.378964,63.406548,0.4664007,0.14768024,3.4938722e-08,2.236432e-08,0.23984003,0.2781425,0.38328472,9.216405e-08,0.9994217,0.67731524,0.20000358,0.17534019,6.25066e-08,0.22918974,0.7752843,0.20605507,0.20723942,0.29623988,1.0535808e-07,0.29889724,4.071527e-08,1.1486158e-07,0.61341393,0.61951846,111.45602,6.610662e-14,7.4998167e-07,0.14549409
5.7063007,26.024858,0.4722977,0.07970913,9.0354156e-13,6.99441e-13,0.21391766,0.17715542,0.28092274,4.038047e-12,0.9999989,0.8437591,0.10382576,0.18538459,3.6262742e-12,0.10428852,0.9035587,0.13333288,0.215713,0.21228415,6.859117e-12,0.28220668,8.9548307e-13,5.6767087e-12,0.70350975,0.7620755,202.59554,7.835644e-27,8.306096e-13,0.045865834
94.597755,72.63303,0.3601592,0.25080702,1.9538346e-08,9.861237e-09,0.61558247,0.90412074,0.9564654,2.720387e-08,0.99840426,0.49621186,0.7583406,0.108278446,4.146946e-09,0.9113323,0.1999014,0.41584417,0.07242933,0.9534711,4.846699e-09,0.5279728,1.2691383e-08,1.1659782e-08,0.36919424,0.16831869,0.73809355,1.0,1.9956238,0.3082998
74.809875,161.60799,0.46398616,0.41251668,6.3819783e-07,7.097679e-07,0.3109081,0.3210272,0.36536384,7.8245307e-07,0.99302936,0.6671236,0.20782119,0.23246507,9.744567e-07,0.2610657,0.68585044,0.21761394,0.18416661,0.32224312,1.581917e-06,0.3343811,9.161946e-07,7.051672e-07,0.61326635,0.58040106,80.95197,8.171098e-11,2.6742582e-05,0.45168492
57.085194,104.97307,0.4191596,0.28515303,8.82327e-12,7.732931e-12,0.3128678,0.29059976,0.3574425,2.3187237e-11,0.9999559,0.782192,0.17748539,0.17900428,2.0089094e-11,0.18523023,0.78048843,0.15032683,0.20193537,0.27980947,5.103939e-11,0.3225638,8.510443e-12,1.4983317e-11,0.63808936,0.67708457,105.14595,1.050778e-21,2.3664415e-10,0.21740095
45.99856,99.86524,0.35334095,0.20901415,4.610312e-05,2.7500657e-05,0.27904513,0.4976074,0.5436614,4.0812185e-05,0.9493647,0.49368384,0.29177457,0.2066216,2.8482798e-05,0.41972524,0.45249534,0.26904002,0.1867522,0.61304396,5.5021283e-05,0.38968804,3.0174953e-05,4.3025495e-05,0.38647547,0.43768048,36.28788,0.45624948,0.19172555,0.2977578
9.312256,85.06522,0.44474024,0.16872054,1.785098e-08,1.1660627e-08,0.24963905,0.2932621,0.3177507,4.5141768e-08,0.9993957,0.6731654,0.18748686,0.146754,3.5377077e-08,0.23661295,0.7229265,0.20187005,0.13349037,0.31140584,5.562242e-08,0.3244069,1.6415573e-08,3.435882e-08,0.62202007,0.61566514,86.069756,1.0064207e-13,9.809855e-07,0.17717266
15.192746,73.950714,0.43996522,0.17544511,2.620716e-07,1.728091e-07,0.27644825,0.29321915,0.33433124,5.7606627e-07,0.99867845,0.68726945,0.20454659,0.16360168,4.014537e-07,0.26530215,0.7619342,0.20785682,0.18997182,0.29157662,5.9921985e-07,0.32232398,2.6350313e-07,6.1683124e-07,0.6233991,0.65359646,109.627365,3.4922995e-12,9.1124275e-06,0.1821763
58.655308,189.10883,0.4530959,0.4265591,2.7463653e-05,2.8251396e-05,0.39954066,0.46684027,0.5023287,3.2579286e-05,0.9155946,0.48020017,0.29229367,0.25731993,2.3679233e-05,0.44810516,0.47120264,0.29676163,0.18305412,0.5291498,3.3642835e-05,0.42838293,1.9025001e-05,1.8183773e-05,0.45337296,0.4721106,48.172314,6.2171675e-05,0.013598925,0.55053425
69.550606,128.93077,0.5371914,0.494501,2.2574854e-10,2.8480143e-10,0.34278423,0.3343684,0.3560922,6.2243855e-10,0.9998966,0.77052873,0.22445203,0.27072644,4.605042e-10,0.19881418,0.7979126,0.18162344,0.25293705,0.32827002,1.1862291e-09,0.3899735,2.1737995e-10,4.4862933e-10,0.6840812,0.6765752,138.10236,1.8345189e-20,1.0558265e-09,0.35873124
41.24863,127.20908,0.35460922,0.24472484,5.188364e-07,3.7810895e-07,0.32856238,0.5850988,0.70718664,5.1897445e-07,0.9468059,0.45321807,0.38483548,0.18655877,4.8121177e-07,0.55843294,0.28689313,0.2838038,0.18272774,0.70158833,5.574652e-07,0.46227697,4.3297226e-07,5.9960746e-07,0.27959254,0.30269897,7.4375296,0.99986935,0.9744406,0.4335388
22.41461,47.423058,0.5192088,0.17782183,2.9200004e-13,2.297673e-13,0.254302,0.23219068,0.28990003,1.3574144e-12,0.9999981,0.8237551,0.12059251,0.19904515,8.8561943e-13,0.1311249,0.9015604,0.13307516,0.21962313,0.24741204,2.3666707e-12,0.30679834,3.722825e-13,1.2980336e-12,0.7296844,0.7265361,178.9009,5.228073e-27,8.3470866e-13,0.10134557
23.506546,133.309,0.41073728,0.3555682,8.1637145e-06,8.105099e-06,0.31697533,0.34244418,0.43800107,1.41892e-05,0.9821258,0.55113775,0.2633345,0.25839013,1.4099351e-05,0.3533526,0.6108787,0.25275666,0.20579055,0.36871505,1.6530792e-05,0.36524394,7.2484136e-06,1.0704234e-05,0.5569728,0.5382886,64.33963,3.401311e-08,0.00052923156,0.377535
33.377193,101.53425,0.45976496,0.28282195,1.1965601e-05,1.0669765e-05,0.323114,0.37034672,0.44585183,1.6146601e-05,0.99023944,0.6048975,0.27622744,0.23706293,2.363869e-05,0.34426612,0.6781941,0.27760655,0.20697863,0.35936612,2.6042579e-05,0.37121844,1.380521e-05,2.0319772e-05,0.58020455,0.6018408,118.882355,7.3122064e-09,0.00021128685,0.2505242
77.57739,121.152664,0.48230642,0.48008707,1.11162e-10,2.529465e-10,0.3647412,0.30811396,0.39246157,3.9919654e-10,0.9998916,0.76306254,0.18927896,0.28520605,3.260118e-10,0.23486356,0.7992487,0.21245456,0.29192036,0.30367634,8.9701263e-10,0.4017896,1.7448655e-10,2.7862035e-10,0.6825793,0.6894657,148.29625,7.2894774e-21,8.576755e-10,0.31287152
81.94389,236.31107,0.3791853,0.5853921,2.1970364e-07,1.4723294e-07,0.35185522,0.44213453,0.43528834,2.0087903e-07,0.9781026,0.57079387,0.2830596,0.1758418,2.5576355e-07,0.39516556,0.52192134,0.27707037,0.14311221,0.49379867,3.1320218e-07,0.4175621,2.2854084e-07,1.4473358e-07,0.49580213,0.4818561,24.72577,1.6214921e-08,0.0002666452,0.65408075
47.93714,80.836975,0.5124415,0.36201674,7.945212e-10,6.524618e-10,0.32092407,0.28493792,0.34753507,1.7646399e-09,0.9998998,0.7835034,0.1650489,0.19049956,2.1100164e-09,0.19717573,0.8009353,0.18779746,0.223334,0.31589428,2.7926477e-09,0.3415073,7.658768e-10,2.4058293e-09,0.6516512,0.663984,138.12476,5.956885e-19,4.590695e-09,0.17839016
25.973696,30.877539,0.44833463,0.1767451,4.9770148e-14,6.156528e-14,0.26080918,0.22825254,0.3053384,3.770475e-13,0.9999994,0.8458169,0.11333985,0.18879582,3.075371e-13,0.12811969,0.91389036,0.13396293,0.22215632,0.23686367,9.179208e-13,0.32314214,1.032918e-13,2.7656135e-13,0.73995304,0.78730494,224.533,1.533476e-28,2.3397517e-13,0.07286948
51.639126,75.571915,0.33513278,0.13022429,4.5764546e-06,1.8704973e-06,0.26009586,0.4734592,0.4904855,4.172713e-06,0.97438914,0.6011216,0.2211926,0.15591264,3.4317047e-06,0.3142597,0.51623636,0.22437052,0.11492451,0.50032043,5.735694e-06,0.33287892,2.7667504e-06,4.004552e-06,0.3980511,0.4565147,38.546696,0.00014139153,0.0069146063,0.2843156
69.718124,59.852394,0.32825103,0.21723388,4.00936e-08,2.0539494e-08,0.48909694,0.8262126,0.90379506,4.5747996e-08,0.99604064,0.41495407,0.6482438,0.1573026,1.9571056e-08,0.84995127,0.19839916,0.36580727,0.09380379,0.9089145,1.4488514e-08,0.5584473,2.7902692e-08,2.6925424e-08,0.29371896,0.17961536,1.2934151,1.0,1.9777815,0.26096162
17.743387,90.90055,0.42580962,0.20431559,5.694635e-05,5.0792187e-05,0.32781392,0.41864207,0.4814862,6.3715415e-05,0.97903454,0.4749313,0.29727253,0.19052419,8.634892e-05,0.35109234,0.55188835,0.254557,0.16011816,0.41491133,0.000115077375,0.35840183,6.1272796e-05,9.370059e-05,0.45764378,0.48742828,75.26785,3.0147568e-05,0.0068510906,0.3094743
13.297331,75.55336,0.4340605,0.2274164,1.7028002e-08,1.3653263e-08,0.27768177,0.2975269,0.39853054,3.927405e-08,0.99938357,0.63760644,0.2298991,0.19256246,3.172796e-08,0.25554168,0.7478856,0.20985426,0.2018974,0.3322,8.133154e-08,0.3221841,1.5433333e-08,3.1708723e-08,0.62080455,0.6517182,112.45114,4.8204183e-15,2.9043636e-07,0.18254277
10.253458,59.526615,0.38059303,0.22171006,5.3179094e-05,2.8132403e-05,0.3066344,0.41129473,0.49414647,6.874058e-05,0.96872276,0.44302544,0.29454345,0.1993596,6.264421e-05,0.36732236,0.4632678,0.30493313,0.20237984,0.46717453,5.5778124e-05,0.3989873,2.1288111e-05,3.8469017e-05,0.44717315,0.45546487,56.051483,0.019178407,0.0919919,0.20471333
14.70355,54.26224,0.45443785,0.18623428,9.986174e-10,1.0745137e-09,0.28553858,0.27660283,0.38473442,3.7111558e-09,0.99992037,0.69422287,0.20571944,0.16007131,2.2209876e-09,0.21313758,0.7989452,0.20524052,0.17272215,0.27134824,6.3967396e-09,0.3193135,1.0996573e-09,3.792315e-09,0.6428683,0.63784975,154.37068,1.6285784e-18,8.2317655e-09,0.121941134
17.074823,20.883026,0.4787239,0.06437424,2.809128e-13,7.2732544e-14,0.20681413,0.17932199,0.312764,8.2228706e-13,0.99999964,0.85482544,0.10715546,0.1873134,6.0257187e-13,0.09985264,0.9353644,0.13397925,0.20993482,0.18464102,1.7245257e-12,0.30998623,1.8022503e-13,7.6934704e-13,0.74680835,0.793013,233.28873,1.1964884e-28,1.4026191e-13,0.031963747
83.98457,202.62987,0.35236913,0.40226567,5.5282817e-06,3.022244e-06,0.42045847,0.60258955,0.6960187,3.7110062e-06,0.8852878,0.45839426,0.42063925,0.18569334,3.0334827e-06,0.6031526,0.3325681,0.29467908,0.1651373,0.6635322,2.7534365e-06,0.4174443,2.994424e-06,2.7023596e-06,0.30794418,0.27471992,10.737737,0.9969634,0.7221413,0.6446222
17.79867,101.00444,0.4531381,0.23222302,8.115764e-05,5.7214213e-05,0.30623874,0.38991076,0.47748286,0.00010849703,0.9572189,0.51319146,0.31023377,0.2263659,9.181266e-05,0.34807533,0.55457455,0.3234104,0.20458256,0.43502334,0.00012642285,0.40548727,5.9482907e-05,0.000108979504,0.44763407,0.47388658,77.43886,4.1800497e-05,0.009732918,0.26949263
74.11299,176.28604,0.39684933,0.24575193,2.7320482e-06,2.4371059e-06,0.24306841,0.50921714,0.50440377,2.3285165e-06,0.9160383,0.49505207,0.20918013,0.1539311,2.0446855e-06,0.4214396,0.42788157,0.2252498,0.14691095,0.47427383,3.1346713e-06,0.35623994,2.0062625e-06,1.970404e-06,0.38712835,0.38577512,18.251526,0.0039487947,0.032236572,0.521629
34.682175,64.78238,0.48066163,0.3189793,1.3308081e-10,1.4621226e-10,0.31108114,0.3184474,0.32484114,5.4910837e-10,0.99995935,0.76252025,0.18627237,0.30285904,3.1758687e-10,0.21582341,0.8300521,0.215435,0.2881687,0.29134813,1.0015931e-09,0.34235042,1.7358763e-10,6.494608e-10,0.6733593,0.6564908,170.63574,3.448879e-21,4.4224277e-10,0.16064067
81.31147,167.9652,0.5181372,0.4427094,1.913668e-10,2.0632293e-10,0.30780223,0.2907205,0.30345568,4.083274e-10,0.9997237,0.76988196,0.1307976,0.20175827,3.5319125e-10,0.16933575,0.79152894,0.14291741,0.18864973,0.2568535,9.1646146e-10,0.29392785,1.9392231e-10,2.0914996e-10,0.7025814,0.71108,85.30496,3.7104026e-18,1.5946604e-08,0.3923054
47.44502,191.21796,0.42792755,0.4202982,1.6992908e-05,9.288978e-06,0.3895441,0.43033525,0.50149655,1.6048503e-05,0.9119023,0.47347787,0.2965417,0.2349647,1.2700347e-05,0.4859658,0.44277096,0.29387474,0.17510425,0.4523437,1.7553844e-05,0.38126248,1.407145e-05,9.445502e-06,0.42342347,0.38455498,30.904657,0.00022292527,0.014893862,0.55355805
89.147385,198.81497,0.40296572,0.5427953,8.345229e-09,6.3617827e-09,0.29628697,0.31178096,0.29859197,1.5327313e-08,0.9980735,0.7481472,0.1497672,0.2589474,9.227008e-09,0.17598452,0.7495792,0.16635707,0.21479622,0.3218988,2.3297568e-08,0.28506207,6.568173e-09,4.1670694e-09,0.64407015,0.6581943,74.05922,5.6643624e-14,4.6737208e-07,0.44322827
86.11751,250.74294,0.4247627,0.50697213,2.9019993e-06,1.8920497e-06,0.4303464,0.47530237,0.47614926,2.656587e-06,0.9256047,0.44343925,0.2796564,0.17190367,2.1398507e-06,0.4486774,0.42638627,0.2429737,0.17720088,0.46526375,3.5293683e-06,0.3533643,2.3822813e-06,1.3126356e-06,0.48741412,0.4254099,26.6183,1.9546324e-05,0.00732819,0.69936645
31.175238,109.75511,0.4672819,0.29886538,1.3321191e-07,1.0061088e-07,0.31360683,0.29534376,0.40153065,2.4538434e-07,0.9985652,0.6636894,0.23291022,0.15980634,2.1496797e-07,0.2514664,0.7136943,0.21896525,0.17565571,0.32801723,3.8752432e-07,0.35769147,1.541598e-07,2.008526e-07,0.63637996,0.6155105,87.50555,7.2923026e-13,4.4217054e-06,0.28397086
56.87709,118.35685,0.38739643,0.31584314,4.393573e-05,2.5743255e-05,0.38604182,0.54465634,0.6429121,3.6017005e-05,0.9302236,0.4393492,0.3660286,0.19029151,2.8576664e-05,0.5715973,0.29229462,0.34519187,0.15576592,0.6834121,3.734478e-05,0.42340413,3.0965657e-05,3.31461e-05,0.30895472,0.33833542,21.14428,0.99900496,1.0171827,0.422285
60.748573,102.94153,0.48416868,0.31669652,1.5218792e-09,1.0598341e-09,0.28737488,0.3340168,0.36499432,2.7036e-09,0.99975425,0.7383535,0.21515094,0.21747074,3.0504086e-09,0.21351054,0.75626117,0.21350004,0.22517727,0.33351654,5.500856e-09,0.34423763,1.3348482e-09,2.6950895e-09,0.592696,0.64824396,113.8356,1.1810588e-17,1.9718675e-08,0.24297927
11.325323,35.962864,0.4640214,0.12493109,3.315383e-13,2.71589e-13,0.22595337,0.23198317,0.30778527,1.6819475e-12,0.9999989,0.79444945,0.14473377,0.16421774,1.3415079e-12,0.14171831,0.89425707,0.16244924,0.23502643,0.22034022,3.0510848e-12,0.28475165,4.5317298e-13,2.0308486e-12,0.7308386,0.69550705,207.47653,2.5344075e-27,1.0890287e-12,0.060919467
36.15085,56.466934,0.4430715,0.28833145,1.0367261e-08,9.170599e-09,0.2836721,0.26112387,0.34738797,3.3179347e-08,0.99963,0.6933041,0.17076229,0.17648703,2.3568417e-08,0.20401841,0.7427522,0.1353825,0.14876026,0.26026788,4.864223e-08,0.28989047,1.4624978e-08,2.6307116e-08,0.6698825,0.5882757,135.80879,2.7552489e-15,1.6031635e-07,0.12809965
91.88522,102.211716,0.38488257,0.23379017,5.945737e-07,4.0640793e-07,0.5432238,0.8083403,0.8781119,9.470426e-07,0.9915188,0.52106,0.60907596,0.12140269,2.5093937e-07,0.80741906,0.2945321,0.37827343,0.09651286,0.8729055,2.5930214e-07,0.43507877,2.8178943e-07,3.582374e-07,0.3301918,0.23196493,2.982887,1.0,1.9536926,0.41720736
22.736029,77.748184,0.38131285,0.23603033,1.0948217e-07,8.15641e-08,0.2475381,0.3629101,0.3831347,2.4315312e-07,0.99799716,0.5688076,0.18675807,0.10501197,1.8619193e-07,0.30150118,0.62455016,0.20108752,0.11011178,0.33850247,2.7738682e-07,0.3046316,9.019579e-08,1.3703387e-07,0.46549657,0.53251904,56.360325,6.874946e-10,5.5025605e-05,0.25875583
33.121082,116.38983,0.44956058,0.361965,2.1770797e-08,3.1509767e-08,0.2577156,0.26444206,0.34621704,6.565082e-08,0.9989003,0.68876404,0.19024636,0.17979482,4.470828e-08,0.25396335,0.71186846,0.18761733,0.18617736,0.34028304,1.11739936e-07,0.36086044,2.54309e-08,4.035468e-08,0.65319556,0.63218313,86.62834,2.7587948e-14,8.0234173e-07,0.26905152
18.195723,69.96806,0.39192203,0.1404683,2.6487044e-07,1.5570991e-07,0.25774366,0.3400822,0.3786964,4.846748e-07,0.9978401,0.61141354,0.24299242,0.12844895,2.9912422e-07,0.25525013,0.6462111,0.2192816,0.13321216,0.32898745,5.3127246e-07,0.32862478,1.6435128e-07,2.7586515e-07,0.54456675,0.58754534,84.32486,9.1352384e-11,2.3657205e-05,0.195064
53.61862,118.48067,0.49236503,0.40266144,2.0586235e-09,2.035851e-09,0.36628565,0.33077627,0.3520056,5.7031437e-09,0.9996875,0.74659747,0.20386894,0.2496242,4.291612e-09,0.22103901,0.77648693,0.22355412,0.25220445,0.32132864,7.329996e-09,0.37709275,2.4256466e-09,3.6222978e-09,0.6804124,0.6746733,130.78143,1.19438825e-17,1.7575491e-08,0.25648883
3.519695,40.58805,0.42788172,0.14107156,7.558681e-09,2.7550366e-09,0.24938236,0.27766097,0.31898218,1.9816639e-08,0.9999369,0.70433813,0.1949841,0.2051762,1.5957474e-08,0.20093614,0.8102535,0.15735273,0.20421411,0.28663006,2.3611475e-08,0.2676512,5.606003e-09,2.6277778e-08,0.6428875,0.68899876,152.90494,5.531482e-17,3.2043282e-08,0.081794746
62.78776,197.7616,0.40496388,0.35570332,4.1755957e-05,3.7227477e-05,0.41022745,0.5073779,0.6191685,2.2430711e-05,0.874934,0.436362,0.3244053,0.22595233,2.7027618e-05,0.5565677,0.40929624,0.29616645,0.18882811,0.58624256,2.9036384e-05,0.39736417,2.0323416e-05,2.3819337e-05,0.3372099,0.31798115,24.414183,0.29866058,0.23104958,0.60812664
7.985992,30.320564,0.43475586,0.08024897,7.389306e-12,2.9886037e-12,0.19287038,0.16308375,0.31156164,2.5032582e-11,0.999996,0.7674208,0.11928431,0.14477283,1.4007925e-11,0.1456677,0.8801567,0.13195361,0.15423442,0.21885969,5.244325e-11,0.26483446,3.5546574e-12,1.4628274e-11,0.71595746,0.6883996,191.6154,6.3711692e-24,2.6388879e-11,0.04773855
22.226604,52.95185,0.4787465,0.24620375,3.5014805e-10,4.089361e-10,0.25757772,0.28642923,0.35083526,1.1457725e-09,0.9999551,0.78332543,0.1399518,0.20799302,9.530092e-10,0.18491155,0.8305835,0.18485826,0.24640049,0.27503556,1.9891115e-09,0.3573853,3.2151135e-10,8.1984836e-10,0.6769372,0.6676055,171.24454,2.9816623e-20,8.316016e-10,0.13398097
75.08471,112.3287,0.32665932,0.3378823,1.599756e-05,1.0277697e-05,0.4398258,0.63595957,0.68656725,9.20679e-06,0.93506205,0.40791705,0.4170779,0.15603489,7.847474e-06,0.6261576,0.31449774,0.33159107,0.12540783,0.7258268,8.796368e-06,0.4352085,6.242473e-06,6.8634813e-06,0.28609034,0.2666137,14.539688,0.99997723,1.3316675,0.4392654
55.321014,128.89806,0.46297094,0.37146372,2.1153444e-06,1.9973586e-06,0.35528624,0.37793547,0.38826212,4.014574e-06,0.9946843,0.6418943,0.23214158,0.23638529,3.0403464e-06,0.29483825,0.65983474,0.22178291,0.255937,0.3516384,5.341904e-06,0.3544395,2.2673646e-06,2.8734441e-06,0.5648334,0.5546794,102.10268,3.2703254e-10,6.0454506e-05,0.36210316
31.930483,106.90172,0.48081046,0.2846121,9.568853e-06,6.852769e-06,0.3300772,0.36525896,0.38432384,1.5707425e-05,0.9905207,0.6345075,0.24964352,0.21392953,1.6604596e-05,0.28355607,0.66426384,0.2631558,0.24332105,0.35552317,1.9675274e-05,0.3396955,9.078986e-06,1.5030165e-05,0.5864696,0.56448793,105.38343,7.932573e-09,0.00017914623,0.28981826
91.49649,224.51147,0.49723834,0.5589281,3.4471304e-07,2.3722959e-07,0.38502777,0.4507482,0.44855732,3.5180065e-07,0.9844782,0.5877183,0.27713412,0.1933048,3.5920382e-07,0.3723391,0.56427807,0.24247786,0.18444426,0.44262975,5.690455e-07,0.37317488,3.5708828e-07,1.8664349e-07,0.5499832,0.55147296,57.33451,1.2669363e-10,4.4276454e-05,0.61515206
74.51399,175.0678,0.44615915,0.38311523,5.7021127e-05,4.855388e-05,0.39279008,0.43182853,0.42997757,4.9651e-05,0.91736346,0.5745801,0.27444187,0.23993073,5.8476275e-05,0.3956188,0.5271467,0.22567542,0.20615439,0.43943307,6.8509835e-05,0.34421268,3.658849e-05,3.764513e-05,0.4647859,0.47906658,56.50728,4.2371204e-05,0.0074598286,0.510219
51.36618,73.082245,0.49485645,0.19533227,1.1742868e-09,8.48054e-10,0.29256335,0.25393307,0.35527506,2.3458349e-09,0.9998807,0.77780014,0.18018822,0.18643595,1.7199031e-09,0.18612584,0.78719527,0.18527822,0.19845018,0.29385802,4.1388306e-09,0.33288532,9.99454e-10,2.4876536e-09,0.65208346,0.69186264,158.86592,2.332386e-18,6.0589658e-09,0.18380345
77.225876,173.0814,0.5357756,0.48112938,1.2502531e-09,1.4933176e-09,0.36375746,0.36128506,0.4523636,2.011745e-09,0.9992744,0.6271957,0.25573108,0.13679735,1.3626226e-09,0.30859315,0.6426392,0.2203316,0.12207972,0.39441258,4.8537667e-09,0.40092003,8.280771e-10,1.154999e-09,0.6062193,0.58862865,67.17356,1.1059916e-15,1.3644386e-07,0.44175163
42.99902,147.01985,0.46688274,0.35715494,0.00036821543,0.0002871162,0.35619223,0.41893864,0.45344263,0.0004937831,0.89872694,0.5175351,0.2878884,0.24945287,0.00040116961,0.38250253,0.51955163,0.28691593,0.20095782,0.4538955,0.00060191395,0.4039101,0.0003631287,0.00039987106,0.45549497,0.4998535,73.42636,0.00056244206,0.024572428,0.38392955
32.851433,79.24986,0.47565678,0.31152207,1.5871728e-07,1.969052e-07,0.33520123,0.3061708,0.42367965,5.294062e-07,0.9987759,0.6624472,0.1889928,0.17737775,2.2990493e-07,0.2779351,0.71429026,0.21554779,0.17865029,0.35888493,6.3945464e-07,0.35891676,1.966483e-07,2.9386928e-07,0.6129253,0.6012203,123.448616,8.0334453e-13,2.2528175e-06,0.1980311
26.801249,80.660164,0.44323775,0.29112315,1.3396363e-08,1.6810146e-08,0.33332112,0.30060503,0.3786805,4.410792e-08,0.99948895,0.68910843,0.23275366,0.17902286,3.420366e-08,0.22827359,0.74749345,0.19490972,0.17890228,0.30521908,8.2012285e-08,0.34996137,1.6818067e-08,3.4456605e-08,0.61427546,0.62564445,143.43327,1.2944072e-15,2.214643e-07,0.21481429
