cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,RUL,cycle_norm
0.20484129,0.0023463583,1.057218e-06,2.3435305e-05,2.2621252e-05,5.5911845e-05,5.7662975e-05,8.517876e-05,2.5866051e-05,0.09099241,0.12008126,1.6253493e-07,0.24486662,4.1928288e-05,7.818533e-05,0.15093313,2.814945e-07,0.32255122,5.365635e-05,2.9486122e-05,9.215949e-05,3.6850808e-05,4.1907224e-05,0.05692404,0.054418642,4.908877e-07,0.20606126
0.8513487,0.009867493,0.032034315,3.2464667e-10,1.6969429e-10,0.99519265,0.96068555,0.99984205,1.0207422e-09,0.116507776,3.8571793e-25,0.9999997,1.0939833e-05,2.289628e-09,0.99996734,6.7633366e-26,0.99999964,2.0380587e-06,0.99929845,4.3314965e-09,0.9720573,7.5630324e-10,5.2394515e-09,3.7243027e-24,1.7593568e-24,1.9821856e-23,0.8474094
0.99988,0.023349328,0.004966266,9.152043e-09,5.9826943e-09,0.99979067,0.99967265,0.9999983,4.3978805e-08,0.13844468,5.8780957e-22,0.99626786,0.38640964,5.293122e-08,0.9999983,1.2852557e-22,0.9960435,0.21666323,0.9999874,8.877035e-08,0.9998758,2.9576192e-08,1.3383612e-07,2.7369596e-22,1.0114252e-22,1.6505504e-25,0.99986535
5.173508e-11,0.0010544163,9.939475e-12,6.7563153e-13,2.4253025e-14,1.5213772e-24,4.2664824e-24,6.667482e-25,1.2723424e-12,2.6270486e-10,0.974876,1.5733612e-27,5.5494937e-08,3.9622632e-12,1.145314e-27,0.97872984,3.581881e-27,3.105938e-05,2.0615794e-23,2.5750257e-12,1.7631604e-23,3.5608376e-13,1.8883046e-11,0.9384452,0.9416872,0.7230021,8.1751775e-12
1.0,0.030070186,0.0006961527,2.4330208e-11,2.3086533e-11,1.0,1.0,1.0,4.2821166e-10,0.14874831,7.845266e-29,1.0,0.73217124,4.8796067e-10,1.0,2.619037e-30,1.0,0.4084864,1.0,8.8194935e-10,1.0,1.8452492e-10,3.3817926e-09,2.2013748e-29,3.557365e-30,1.3763202e-35,1.0
0.9721006,0.02677104,0.036384474,1.1941158e-08,8.250585e-09,0.9989993,0.9937292,0.99998534,4.2566732e-08,0.13946371,2.8700397e-21,0.9999996,0.0002466142,7.2273096e-08,0.9999962,6.647556e-22,0.9999995,5.2964657e-05,0.99990267,1.1407656e-07,0.9965678,3.0940182e-08,1.6043833e-07,8.0929146e-21,3.6265343e-21,1.0849814e-21,0.9688151
8.699424e-09,0.01329868,6.7715173e-06,7.041559e-08,1.3072915e-08,9.358216e-13,3.334071e-13,8.6878324e-13,9.2430405e-08,0.001128151,0.47624037,4.9384163e-10,1.281001e-07,1.08481096e-07,1.3567871e-13,0.49330723,4.5413584e-10,3.3357003e-06,2.4639119e-12,1.1268411e-07,6.122607e-13,6.179829e-08,2.1061116e-07,0.49897537,0.46981364,0.5464981,3.593691e-09
5.5727284e-10,0.0006127969,3.4704997e-12,4.793093e-13,1.4201898e-14,6.824269e-25,2.5302962e-24,2.6533351e-25,7.23761e-13,1.8004012e-10,0.9846111,1.0355377e-28,6.120573e-07,2.5244017e-12,3.8096628e-28,0.98799527,2.6254015e-28,0.00046951667,9.1361366e-24,1.5447966e-12,1.0581662e-23,1.9098219e-13,1.2509029e-11,0.95300394,0.9564374,0.6876471,9.6027616e-11
9.873312e-18,6.1012168e-05,1.0274529e-18,8.566545e-24,8.4543995e-27,0.0,0.0,0.0,2.4136255e-23,1.1884732e-28,1.0,0.0,1.9294431e-13,2.6294286e-22,0.0,1.0,0.0,5.2386395e-10,0.0,2.6205868e-22,0.0,6.3189604e-24,3.6452864e-21,0.99999696,0.99999744,0.99961644,4.6634973e-20
0.46824276,0.010015953,0.001394488,9.967565e-05,8.338417e-05,0.28458458,0.24838391,0.27660826,9.626173e-05,0.1564822,3.047967e-06,0.15706244,0.26452294,7.922782e-05,0.30519518,7.731804e-06,0.17039491,0.24917221,0.27276492,9.500029e-05,0.24486722,0.000101434845,0.00010244336,7.857665e-07,7.166792e-07,2.5550845e-08,0.47099084
6.95664e-05,0.0047646128,0.0007378082,5.3174504e-06,5.51037e-06,0.02401875,0.0067380546,0.025099827,3.5893781e-06,0.13067299,6.221023e-05,0.21462555,3.1844067e-07,4.92613e-06,0.03695803,0.00014787908,0.21682575,3.4392005e-07,0.017949207,4.5338047e-06,0.0065084407,5.4853654e-06,4.171185e-06,9.486025e-05,8.7823086e-05,0.0073921913,6.6148845e-05
2.2934226e-12,0.0026483778,1.07241035e-10,1.07021413e-13,2.569115e-15,9.0448906e-26,7.8108515e-25,2.5990178e-26,2.0191832e-13,6.548677e-11,0.9834119,1.5615485e-24,1.1653618e-09,4.935602e-13,1.5588187e-29,0.9876604,2.796032e-24,1.5804936e-07,1.8507523e-24,4.812991e-13,2.8402582e-24,7.954157e-14,3.0941003e-12,0.9612093,0.95741063,0.8930318,2.3563456e-13
1.3082933e-13,0.0053051426,5.8419963e-10,3.4270682e-14,6.1262537e-16,5.0816848e-26,8.2090927e-25,1.0228381e-26,5.045566e-14,4.5112028e-10,0.9318653,4.0241867e-22,5.6497505e-11,1.0119161e-13,3.137855e-30,0.947518,6.310223e-22,2.0486313e-09,1.3514179e-24,1.4211253e-13,2.2747455e-24,2.5297974e-14,8.9666236e-13,0.93559325,0.9097604,0.94416606,1.0615915e-14
6.5881404e-11,0.008176595,5.560804e-07,6.307482e-10,5.5881053e-11,3.566778e-17,2.6311712e-17,2.899615e-17,9.915532e-10,9.588676e-05,0.6088974,1.0815255e-12,3.0616527e-09,1.1351508e-09,1.1323473e-18,0.630902,1.0302995e-12,1.2500408e-07,1.832026e-16,1.3251881e-09,6.06896e-17,5.8644695e-10,3.5678063e-09,0.64061594,0.59791523,0.6977569,1.8794832e-11
0.2921752,0.0051216315,0.00018449496,7.7262e-05,8.812787e-05,0.12663227,0.115667425,0.11703496,6.793441e-05,0.15773228,0.00036402483,0.0062752943,0.13865098,6.297934e-05,0.12453301,0.0007950187,0.009131836,0.14576997,0.11674353,6.49167e-05,0.11505746,7.7215365e-05,6.984725e-05,0.00011466321,0.000119154065,9.399595e-07,0.29487333
1.1296042e-07,0.014859468,9.519329e-06,5.389125e-07,1.4741896e-07,1.083994e-11,3.6478485e-12,1.4782934e-11,6.9143243e-07,0.0035010986,0.43761766,1.5843644e-09,1.3879302e-06,9.4224004e-07,5.1700827e-12,0.47149053,1.528614e-09,2.5287178e-05,2.3085476e-11,9.001393e-07,7.619013e-12,5.056309e-07,1.4387938e-06,0.45415106,0.44192562,0.46357498,5.771111e-08
0.0017222039,0.006266288,8.30283e-05,5.500429e-05,5.8068843e-05,0.0006607991,0.00025389605,0.00082488963,4.206129e-05,0.1281969,0.02071811,0.0021916244,0.0006185138,4.0135583e-05,0.0011785143,0.03119351,0.0029439002,0.0008707639,0.00055792526,4.2522795e-05,0.0002901708,5.4828277e-05,4.6131838e-05,0.014664963,0.016242903,0.0013836332,0.0017478673
3.1929634e-08,0.02071735,0.0006238071,3.8049416e-06,1.4877825e-06,2.2784288e-08,3.4686387e-09,2.8919565e-08,4.5156035e-06,0.051583663,0.18761441,0.00036061616,6.243999e-08,3.7320133e-06,2.4226285e-08,0.21521561,0.0002712314,6.964654e-07,3.156547e-08,4.6466034e-06,4.9298827e-09,3.9903516e-06,4.714302e-06,0.23374812,0.19817507,0.49749547,1.814029e-08
0.99999833,0.053964775,0.0056136,5.356849e-10,4.1785517e-10,0.9999999,0.9999995,1.0,5.002925e-09,0.15903097,4.0876433e-26,1.0,0.08511486,6.4140635e-09,1.0,2.351942e-27,1.0,0.022390703,1.0,9.7451425e-09,0.99999994,2.812179e-09,3.4257784e-08,3.5886527e-26,1.0114424e-26,1.8668067e-30,0.99999803
0.6081747,0.010474354,0.040375702,1.1058584e-08,6.4714016e-09,0.9070231,0.76968527,0.96573037,2.2198662e-08,0.13351922,8.217918e-20,0.9997824,1.8658062e-05,4.5287255e-08,0.984413,2.5470453e-20,0.9997784,4.5570177e-06,0.9496492,8.766739e-08,0.77168435,2.2100059e-08,7.702255e-08,7.5590174e-19,3.6686145e-19,2.2166406e-17,0.6074213
0.19939335,0.0032698791,2.0400328e-05,4.7536498e-05,5.70844e-05,0.00501133,0.0050018593,0.0052070655,4.0097828e-05,0.13685764,0.014304002,0.0001831246,0.11861502,4.7675694e-05,0.005141906,0.025065742,0.000284317,0.14763251,0.0042771427,4.1166797e-05,0.005702424,5.64766e-05,4.5551256e-05,0.005589853,0.005916698,2.8023126e-06,0.1978627
9.829089e-09,0.003921034,6.898488e-09,1.6675342e-09,2.3453503e-10,1.9193965e-17,2.3424003e-17,1.8559623e-17,2.2124764e-09,9.168457e-06,0.6849613,4.9755716e-18,7.411326e-07,5.5696385e-09,7.083913e-19,0.7102439,7.346493e-18,4.710222e-05,7.930256e-17,4.341728e-09,8.4538626e-17,1.2516655e-09,1.4069426e-08,0.6522414,0.66959995,0.48448914,3.5107646e-09
0.011504341,0.0051791207,4.4184682e-05,6.072149e-05,7.300783e-05,0.00062085653,0.00041104792,0.0007313964,4.855851e-05,0.13257773,0.039723143,0.00035852788,0.005049526,5.2285566e-05,0.0009176273,0.05834826,0.0005092434,0.007814461,0.0005343337,5.416428e-05,0.0005066606,7.198365e-05,5.2662115e-05,0.024807364,0.026870703,0.00070365786,0.010541886
3.5304757e-07,0.014616645,0.00090497395,2.2005093e-05,2.0530038e-05,2.4084551e-05,2.0300588e-06,4.131581e-05,2.4653524e-05,0.09111005,0.043065857,0.021439899,2.707198e-08,2.1832106e-05,0.00011169814,0.060512554,0.019567281,9.2233336e-08,2.1818305e-05,2.2022266e-05,2.845875e-06,2.5316784e-05,2.2463806e-05,0.057346933,0.054303024,0.31147498,2.7822082e-07
2.6452258e-06,0.015113144,2.5916273e-05,8.010452e-06,3.9582983e-06,1.13307035e-08,2.1801578e-09,2.0846079e-08,8.287095e-06,0.051264208,0.32155412,9.4347735e-07,1.207883e-05,1.0553186e-05,2.0713147e-08,0.35094875,9.814955e-07,6.18366e-05,1.5003387e-08,1.1119647e-05,3.8401e-09,7.2837543e-06,1.5102522e-05,0.31437424,0.31737858,0.27406546,2.100212e-06
0.32777816,0.010058662,0.026892269,7.2345426e-07,4.328327e-07,0.56418985,0.39204094,0.57085735,7.063094e-07,0.13991876,1.5174355e-13,0.8502504,0.00014524828,1.1958331e-06,0.6427506,1.12948564e-13,0.85625577,5.155473e-05,0.59519804,1.8557162e-06,0.37787992,9.150917e-07,1.627426e-06,6.426406e-13,3.6015266e-13,9.6937625e-11,0.33777025
0.44578257,0.008123879,0.03624723,2.8665355e-08,1.678205e-08,0.8063419,0.61837405,0.8503866,3.7751118e-08,0.13689433,1.2860578e-18,0.9978561,1.0452365e-05,6.5715966e-08,0.9101512,5.6500075e-19,0.9978618,2.7420717e-06,0.8416661,1.2896439e-07,0.61551607,3.9501455e-08,1.3266828e-07,1.2654246e-17,6.8766622e-18,8.592734e-15,0.44268647
1.0,0.05290125,0.0004986928,2.2042716e-16,2.5820632e-16,1.0,1.0,1.0,2.3729057e-14,0.13805932,0.0,1.0,0.008685571,3.876798e-14,1.0,0.0,1.0,0.00041914673,1.0,8.907129e-14,1.0,6.03747e-15,8.353971e-13,0.0,0.0,0.0,1.0
0.89811575,0.0017813873,2.9040953e-06,1.7745353e-05,2.0216341e-05,0.25717083,0.3265976,0.2955957,3.967111e-05,0.13725576,2.0021467e-05,0.00057161937,0.9937854,2.9529454e-05,0.24103272,4.7402056e-05,0.00079980807,0.99523383,0.26234517,2.0445787e-05,0.35527822,3.073468e-05,3.879395e-05,3.7454444e-07,1.9232226e-07,1.0264873e-14,0.89667535
0.71711475,0.008541452,0.0008965544,5.5816432e-05,4.604943e-05,0.39207044,0.3878138,0.40920565,8.02813e-05,0.15436384,4.4074412e-07,0.10766992,0.7272646,6.50976e-05,0.41016963,1.1103392e-06,0.11759799,0.7316788,0.396956,6.695202e-05,0.39317724,6.87777e-05,8.912936e-05,6.342678e-08,5.099072e-08,1.0196125e-11,0.7248637
8.2648985e-05,0.0126904,1.216566e-05,3.1296437e-05,2.1430249e-05,6.432554e-08,1.32070985e-08,1.534654e-07,3.1919622e-05,0.06221256,0.2816513,4.164692e-07,0.00021036212,4.6738496e-05,2.7805265e-07,0.31404126,4.814734e-07,0.0006351791,7.32015e-08,4.8590333e-05,2.631384e-08,3.2698652e-05,5.5134737e-05,0.26819974,0.27787954,0.16757369,7.458233e-05
1.03923e-09,0.0067053777,8.107011e-08,7.5168394e-10,7.3109026e-11,1.1414162e-17,1.33240086e-17,9.050208e-18,1.169557e-09,1.8123474e-05,0.6871201,8.8191466e-16,5.181841e-08,2.0625104e-09,2.4539411e-19,0.7014151,1.0299542e-15,2.9942642e-06,6.1714026e-17,1.9874051e-09,3.6807436e-17,6.7401595e-10,5.8666876e-09,0.6888081,0.6730325,0.641958,2.8979336e-10
4.224492e-05,0.0040025,0.00030094842,3.8770095e-06,3.7094494e-06,0.008086631,0.0016417237,0.009017557,2.3968112e-06,0.11914106,3.1529562e-05,0.15833138,7.932551e-07,3.4539394e-06,0.014343285,5.932248e-05,0.15938899,8.470055e-07,0.005824508,3.0819992e-06,0.0014034549,3.4971072e-06,2.8282047e-06,4.050788e-05,3.369212e-05,0.001042041,4.2315114e-05
1.4659937e-09,0.0037827254,6.7399925e-10,3.580906e-11,2.0997314e-12,1.7598562e-21,6.949939e-21,8.676333e-22,5.4599693e-11,3.3937614e-08,0.852802,5.899433e-23,5.27303e-07,1.5909137e-10,3.279797e-24,0.85831916,1.1530103e-22,6.103015e-05,1.9040719e-20,1.225834e-10,2.6190404e-20,2.2956997e-11,6.579191e-10,0.8307817,0.8241892,0.6795203,2.9404662e-10
0.26427257,0.004346462,8.386126e-05,8.357482e-05,0.000110855835,0.05116034,0.054150537,0.046256788,8.190574e-05,0.15815938,0.0011140774,0.002230367,0.15673155,7.9581434e-05,0.044784907,0.002144816,0.0034391352,0.16947469,0.04235426,7.437558e-05,0.052946843,0.0001058563,7.651923e-05,0.0003464372,0.00034278395,4.3042547e-07,0.26633516
7.3366676e-13,0.002893733,2.1153626e-10,1.2718782e-13,3.3736774e-15,1.8081478e-25,1.0470552e-24,6.959897e-26,2.5493678e-13,2.2734357e-09,0.94039655,5.4999256e-23,2.0500998e-10,5.1743614e-13,7.40263e-29,0.94607216,8.596569e-23,2.1410022e-08,3.3977624e-24,5.483048e-13,4.430588e-24,1.0367847e-13,3.557669e-12,0.9123536,0.9024125,0.8491856,8.8247416e-14
6.631472e-11,1.6077487e-05,9.378975e-18,1.749157e-18,8.226665e-21,2.4944088e-36,6.471415e-35,2.7820443e-37,3.8865706e-18,1.2243301e-20,0.9999967,0.0,2.6904718e-07,2.9569513e-17,0.0,0.99999905,0.0,0.009342389,1.077336e-34,1.1862695e-17,5.4829474e-34,4.577209e-19,2.0453637e-16,0.9996908,0.99982125,0.9000653,3.8292104e-12
0.60426563,0.011381677,0.0043456946,1.8564739e-05,1.2027151e-05,0.42662102,0.37903327,0.43788406,1.9475174e-05,0.12364079,3.3197687e-09,0.30707857,0.17985733,1.9097895e-05,0.4697501,7.3597377e-09,0.31452116,0.14147137,0.44310153,2.8419474e-05,0.37413287,1.8999654e-05,2.4355691e-05,7.5416123e-10,5.8070015e-10,1.0558526e-10,0.5921562
0.6786731,0.009997077,0.0011547694,9.642342e-05,8.732478e-05,0.37969026,0.3781373,0.39618066,0.00014161336,0.16833779,1.1735852e-06,0.14869697,0.74754804,0.00010871607,0.40642008,2.8144316e-06,0.15860662,0.74757814,0.38456392,0.0001112328,0.37467575,0.00012711405,0.00014487798,1.7886225e-07,1.354016e-07,7.627e-11,0.6671105
3.2121872e-07,0.011199561,0.005456557,8.86913e-06,5.1828924e-06,0.008594224,0.00057544233,0.009357323,9.783651e-06,0.11211618,0.00039178718,0.21204607,7.3015585e-09,6.4737155e-06,0.022635855,0.000921845,0.20950341,2.0217627e-08,0.0063523618,8.396215e-06,0.00047230528,8.9229425e-06,7.61653e-06,0.000918376,0.00076570304,0.21755777,2.8053506e-07
1.0,0.0002681618,1.5095859e-10,4.5075515e-12,6.1517336e-12,1.0,1.0,1.0,1.5671961e-10,0.13247813,1.5237701e-24,0.81517255,1.0,4.899487e-11,1.0,7.7217046e-26,0.8389637,1.0,1.0,6.39694e-11,1.0,2.1389786e-11,6.590168e-10,2.2199514e-30,2.974623e-32,0.0,1.0
0.43037686,0.012699945,0.0047121327,8.25772e-05,7.083794e-05,0.31845722,0.26479247,0.31240463,7.971047e-05,0.14225538,5.531196e-07,0.26449245,0.08433865,7.6175886e-05,0.34412736,1.3108304e-06,0.27824476,0.0616729,0.31935674,0.00010096893,0.26307157,8.5594686e-05,9.7619944e-05,1.7543104e-07,1.4690727e-07,8.600997e-08,0.40982622
5.68036e-06,0.020118056,0.00010837099,2.4278675e-05,1.3660039e-05,1.1237793e-07,1.9295658e-08,1.9413554e-07,2.4806512e-05,0.06504752,0.2764386,1.3539424e-05,2.042846e-05,2.994519e-05,2.5426445e-07,0.30302984,1.3348026e-05,9.554566e-05,1.3663352e-07,3.090038e-05,3.054445e-08,2.2969196e-05,3.5929595e-05,0.2843228,0.2774708,0.2871883,4.531172e-06
1.2799046e-06,0.010932083,0.00048878416,2.5003545e-05,2.6436333e-05,4.804658e-05,5.360843e-06,7.153898e-05,2.3396273e-05,0.10418511,0.045420665,0.014285472,1.9746447e-07,2.2828912e-05,0.00015806276,0.059737675,0.014092815,5.6217243e-07,3.739738e-05,2.1342978e-05,5.934237e-06,2.4627203e-05,2.098772e-05,0.058919042,0.054678082,0.23194754,1.1434129e-06
0.019831218,0.0048320736,5.8186524e-05,5.0062405e-05,6.056933e-05,0.00093970844,0.0006765971,0.0010361949,5.0839873e-05,0.12927711,0.008915857,0.00062450545,0.006221089,4.1303603e-05,0.0011918185,0.016061949,0.000967402,0.009287491,0.0007574024,4.663307e-05,0.00071218435,6.281063e-05,5.0952673e-05,0.004214995,0.004892474,0.00010522488,0.018994538
0.41134426,0.013311412,0.007906514,3.1344676e-05,2.5215992e-05,0.3712442,0.30264956,0.3735056,3.125066e-05,0.13248286,1.9672703e-08,0.37306148,0.024061777,3.503174e-05,0.42022255,3.5364597e-08,0.39343458,0.014503149,0.38187957,4.8763388e-05,0.29364926,3.4332603e-05,4.3008306e-05,8.661477e-09,6.5615366e-09,1.2429352e-08,0.41342893
2.2688431e-17,7.389224e-05,1.5420188e-18,1.9490888e-23,1.9645227e-26,0.0,0.0,0.0,6.432199e-23,2.262469e-28,1.0,0.0,9.0600365e-14,5.009691e-22,0.0,1.0,0.0,2.4049152e-10,0.0,5.381712e-22,0.0,1.3602059e-23,8.481787e-21,0.99999565,0.9999965,0.9994519,1.1877263e-19
3.0115586e-06,0.016892552,0.0004611762,4.606937e-05,4.3271848e-05,1.2175015e-05,1.3121975e-06,2.0967354e-05,4.4476e-05,0.10208777,0.11579741,0.0062111914,7.004774e-07,4.8302834e-05,4.9356564e-05,0.14531127,0.005808659,2.1348467e-06,1.0660024e-05,4.753931e-05,1.8750837e-06,5.1772295e-05,4.61792e-05,0.13229129,0.12889111,0.26011932,2.5117786e-06
0.48663747,0.01075418,0.03768433,9.173175e-08,5.9377246e-08,0.756727,0.597555,0.79833424,1.3973063e-07,0.14096336,5.449174e-17,0.99236214,4.198511e-05,2.4633817e-07,0.86689574,2.419265e-17,0.9926419,1.1972415e-05,0.79816514,4.4237294e-07,0.57900184,1.4446026e-07,3.9612556e-07,3.706502e-16,1.9185484e-16,1.2671583e-14,0.4817755
7.3266375e-07,0.021401076,0.003878702,4.947381e-05,3.5410372e-05,7.1819566e-05,5.8330834e-06,0.000102590384,5.609176e-05,0.103929915,0.024279024,0.07240025,1.316622e-07,3.506078e-05,0.00024995906,0.034530398,0.06357671,4.966135e-07,7.051651e-05,4.2099175e-05,6.965305e-06,5.2760486e-05,4.5648532e-05,0.038842186,0.034167316,0.3500255,5.7000847e-07
1.6025442e-05,0.006346549,0.007679882,3.4966936e-06,2.4080514e-06,0.1164653,0.026937705,0.09379252,2.9376745e-06,0.12719235,2.5116206e-06,0.37304935,4.368136e-08,3.2235894e-06,0.13760182,1.0320942e-05,0.38431627,6.2900796e-08,0.08302914,3.9055544e-06,0.023834595,3.6197418e-06,3.347897e-06,5.6022077e-06,5.416968e-06,0.02476709,1.5758995e-05
2.3803668e-06,0.009366374,0.006597971,9.012389e-06,5.9810823e-06,0.018716332,0.0019186228,0.01858407,9.676282e-06,0.11748799,0.00010414578,0.27590647,2.6031842e-08,7.090575e-06,0.03934382,0.00026754788,0.27621645,4.634521e-08,0.014305501,9.636454e-06,0.0015548335,9.717397e-06,8.070821e-06,0.00026262813,0.0002104556,0.14097616,2.1624087e-06
2.1281028e-07,0.010833088,1.1917278e-06,1.4386633e-07,3.2306506e-08,3.5858848e-13,2.4613598e-13,3.2221618e-13,1.5717829e-07,0.00040437107,0.50325143,2.8032526e-12,3.5991916e-06,2.7990305e-07,4.104403e-14,0.5336396,3.2689626e-12,8.4249936e-05,7.603824e-13,2.5467943e-07,5.1402475e-13,1.1194558e-07,4.657379e-07,0.49958542,0.49685347,0.44560668,1.01127654e-07
0.015722737,0.0061167,0.013931465,8.158096e-07,4.2307235e-07,0.3606951,0.17647623,0.31487605,5.814893e-07,0.12874952,1.2542149e-10,0.62812805,2.5253637e-06,8.868342e-07,0.38061827,2.205683e-10,0.63191533,1.3509788e-06,0.3215808,1.3664593e-06,0.17516312,8.504455e-07,1.2350749e-06,4.788961e-10,3.4418407e-10,4.4176895e-06,0.015520272
0.45437992,0.00879756,0.0013531097,7.119883e-05,6.352746e-05,0.2770804,0.2447185,0.2752967,7.685306e-05,0.15577884,3.458343e-06,0.16121383,0.22976878,6.7308654e-05,0.29835156,8.154549e-06,0.1816509,0.22096221,0.27130935,8.030067e-05,0.2412861,8.4531035e-05,8.5755964e-05,9.423461e-07,8.10394e-07,1.1338054e-08,0.45687038
2.3584626e-05,0.005458439,0.002812542,4.3687214e-06,3.955027e-06,0.04957181,0.011915213,0.047662903,3.2774717e-06,0.12453143,1.6090618e-05,0.3195442,4.3163727e-08,4.168696e-06,0.07481247,4.350513e-05,0.32146052,5.101251e-08,0.038319286,4.3005766e-06,0.011244401,4.687252e-06,3.6797046e-06,3.86443e-05,3.3591314e-05,0.0406181,2.3288378e-05
4.9923556e-06,0.012487142,0.00104834,3.5958143e-05,3.84111e-05,0.0005040646,7.1783215e-05,0.000647905,2.9298237e-05,0.12693913,0.018571362,0.10949384,1.964822e-07,3.090934e-05,0.0014341329,0.02856574,0.10777506,3.751493e-07,0.00039499754,3.1515374e-05,8.020601e-05,3.5688467e-05,2.6630642e-05,0.02669435,0.024945335,0.22987635,4.6552796e-06
2.6350844e-09,0.0036700552,2.7796863e-09,1.4468755e-10,9.621568e-12,2.1002727e-19,4.2033927e-19,9.7550734e-20,1.8347907e-10,4.0399314e-07,0.7843224,9.291784e-21,4.9654676e-07,3.948499e-10,6.9297894e-22,0.7887597,1.5642942e-20,6.584129e-05,1.4842071e-18,3.1821928e-10,1.1980657e-18,7.236858e-11,1.5726646e-09,0.76623195,0.75476694,0.61872643,6.346424e-10
0.03671682,0.008365856,0.00622333,1.1253639e-05,9.520672e-06,0.25586185,0.1410758,0.23755492,8.978358e-06,0.13596825,1.903365e-07,0.41079625,5.2344734e-05,1.0807629e-05,0.27589276,3.361624e-07,0.42670107,3.2544565e-05,0.22976388,1.3189965e-05,0.14084452,1.364577e-05,1.2919319e-05,2.8547808e-07,2.160822e-07,2.4540015e-05,0.0353754
0.24508165,0.009006152,0.005848416,1.4030233e-05,1.0713283e-05,0.29497108,0.20894268,0.2820011,1.1083132e-05,0.13129432,8.0168725e-08,0.4003059,0.0025142997,1.4515115e-05,0.32845038,1.7540678e-07,0.41264156,0.0013934902,0.2898219,1.9360252e-05,0.20168789,1.5011429e-05,1.5805697e-05,6.066048e-08,4.484099e-08,7.7468513e-07,0.24125434
0.0017322856,0.0050135897,0.0021383732,6.0688244e-06,5.5991254e-06,0.15499146,0.06037476,0.14128082,4.3318723e-06,0.12576246,1.4689692e-06,0.34994036,3.9979845e-06,5.5442742e-06,0.18792103,3.817394e-06,0.35163143,2.7427386e-06,0.12781891,5.8531887e-06,0.056256156,6.1598453e-06,5.1868724e-06,2.0191978e-06,1.637658e-06,0.00043627765,0.0017041733
0.14327548,0.009654584,0.017768038,5.1351e-06,3.4015197e-06,0.38426527,0.24477336,0.35703856,4.0545588e-06,0.14058723,8.519661e-10,0.6034579,0.00011220404,6.2049967e-06,0.42376623,1.1503425e-09,0.61571395,4.689462e-05,0.37458858,7.737675e-06,0.23719302,5.5242504e-06,7.875739e-06,2.0288695e-09,1.3798844e-09,3.9320446e-07,0.14169082
0.34044495,0.012980077,0.0116988085,2.3557897e-05,1.952462e-05,0.3754257,0.28241363,0.38469362,2.1602447e-05,0.1448441,6.7787633e-09,0.45995027,0.0048288647,2.812937e-05,0.42602736,8.573885e-09,0.48038676,0.0026635907,0.39199147,3.721229e-05,0.2774796,2.8726668e-05,3.4560646e-05,6.190326e-09,4.320959e-09,3.155662e-08,0.3412211
5.413954e-07,0.0102107795,5.2169307e-06,1.0769035e-06,4.0160495e-07,1.8140928e-10,4.609565e-11,2.7532493e-10,1.1772261e-06,0.008695973,0.3833544,3.7701304e-09,5.4693755e-06,1.6912693e-06,1.4333996e-10,0.4106914,4.190662e-09,5.46037e-05,3.055386e-10,1.5989455e-06,8.360164e-11,8.6210804e-07,2.4323738e-06,0.38121155,0.3753753,0.32309777,3.5863187e-07
2.53181e-18,6.1368344e-05,5.2797227e-19,7.8705816e-25,5.011548e-28,0.0,0.0,0.0,3.3907703e-24,4.3437356e-30,1.0,0.0,2.3891947e-15,2.0245681e-23,0.0,1.0,0.0,5.061591e-12,0.0,2.8881034e-23,0.0,7.527428e-25,5.03767e-22,0.99999887,0.99999917,0.9997762,8.427346e-21
0.99949694,0.031090906,0.026790388,1.784228e-10,1.109669e-10,0.99999684,0.9999537,1.0,1.221503e-09,0.14892611,1.4202488e-26,1.0,8.445175e-05,2.1197137e-09,1.0,1.616255e-27,1.0,1.3016088e-05,1.0,3.6725258e-09,0.99998933,6.9827444e-10,7.667279e-09,5.2900864e-26,1.595684e-26,3.541191e-27,0.99938273
2.1600033e-06,0.004345088,2.095965e-07,2.2953469e-07,8.4031484e-08,4.96946e-12,1.4355158e-12,9.079646e-12,2.734864e-07,0.0031873067,0.42595237,6.176447e-12,1.3877309e-05,5.1905613e-07,4.563574e-12,0.45045882,8.375769e-12,0.00015104006,8.4513846e-12,4.5552042e-07,3.3912439e-12,2.1914701e-07,8.247463e-07,0.40262142,0.4084605,0.22407043,1.5430365e-06
5.3354653e-14,0.00024582187,2.921981e-15,4.447348e-18,2.8080093e-20,3.9196053e-35,1.386344e-33,5.2307023e-36,1.3787344e-17,4.4594056e-20,0.99998945,6.180926e-38,1.2025761e-10,6.650439e-17,0.0,0.9999969,2.285446e-37,1.9546886e-07,2.593848e-33,4.960375e-17,8.5554676e-33,2.9773576e-18,5.313351e-16,0.9996126,0.99969673,0.98119026,1.6644373e-15
5.6789185e-07,0.011287419,1.1473702e-05,1.3220667e-06,4.9014204e-07,3.9245926e-10,8.057024e-11,6.326374e-10,1.5215484e-06,0.01716439,0.36397353,5.3950494e-08,3.0120038e-06,1.8067967e-06,4.022845e-10,0.3902288,5.4586653e-08,2.8696522e-05,6.566529e-10,1.8234474e-06,1.4816365e-10,1.1521336e-06,3.0145181e-06,0.3636782,0.35665184,0.3324816,3.7625105e-07
