cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,RUL,cycle_norm
57,0.5355506998516555,0.8760091312655262,-2.3331989203064446e-05,-3.447836846776207e-05,0.51915559342526,0.45067698526342664,0.5071936574010004,-2.270732763250864e-06,0.9999600641678116,0.4487177549522504,0.33436504229997116,0.1424184255344242,5.7969232935568735e-05,0.494878408048144,0.542674201954105,0.38840462219817756,0.1555441667239191,0.4660665130446191,4.1845117782668706e-05,0.41667203469889963,-2.63782768020153e-05,-2.9386037499626295e-05,0.5606807971662899,0.511989345210383,95,0.13816454914664045
273,0.405130888515838,0.865032385876427,5.420197607819568e-05,1.0636159564985358e-05,0.7675969810793657,0.81351922955608,0.6830015056191422,-2.0404457519754487e-05,0.9999293489053768,0.5145830569566396,0.41591365422752163,0.703178319218239,2.3254318502571036e-05,0.6641309772742012,0.26378368985123984,0.40709614743420236,0.9958708663922661,0.7482902540830657,-1.5400870568881068e-05,0.7504618536777575,-3.4526414776536015e-05,1.541142236871502e-05,0.14860916245010733,0.47052241229888786,18,0.7788621123994486
203,0.43879873012277726,0.8706382568105949,-4.2076345222917474e-05,-8.20021731129011e-06,0.6023282652279714,0.5736811506625978,0.7698836913071173,2.4990679564970217e-06,1.0000687713565632,0.4553463040028393,0.3246314168643292,0.19262189606117125,1.9220551556656822e-05,0.5351516894210077,0.4465692498952336,0.38078856450359877,0.3131427072164949,0.6450533699965527,-5.3974729318850634e-05,0.583267475237707,4.485871778151378e-05,1.4217626470119608e-05,0.31404847118414125,0.3165378629914708,-7,0.39717540090626524
187,0.4664621321518714,0.8227659048944034,-1.0001533385393018e-05,0.00010951540669989693,0.3837496116060543,0.37856670781010054,0.3850364647776142,0.00010380979013681924,1.0000844564900233,0.706370765885546,0.26239618900156314,0.2831004860222674,-4.5954127788332156e-05,0.31283632814576784,0.660011604894079,0.13528513921254132,0.281682563193501,0.3103780858729452,-9.334551074748812e-06,0.4166929346986259,-3.939719051975304e-06,-7.90705192969396e-05,0.591467677508365,0.5852499687912281,57,0.39241751249954443
55,0.5468233985022597,0.9067994603974221,-4.2219606504220995e-05,5.497926251524317e-05,0.46217288065009976,0.38554744004584796,0.4220027969161346,-8.525374457155955e-06,0.9999712193225606,0.5060806554958522,0.3246230380268112,0.1221152658143391,2.8262595912477063e-05,0.44859687035974966,0.3940069407400434,0.3990878906329433,0.08868434440363819,0.48746200866907746,3.0244755139931126e-05,0.4167947383251005,-7.715202343901414e-05,6.731574768183299e-05,0.5293754831607644,0.5605551254368698,82,0.23347919067366038
187,0.5089858237638839,0.670156209839324,2.5609424018521685e-05,-1.7002613467437105e-05,0.6722256718450516,0.7909307857704218,0.6809152793191335,-8.121138429962253e-05,1.0000249604160665,0.2730941299065202,0.6528130771124556,0.11527386760666157,4.944440882593669e-05,0.6142132495004138,0.24009916544692672,0.4620260951373119,0.11276472853269257,0.705829749972679,3.708493295836091e-05,0.5836248652387226,-3.2469371617738376e-05,-2.008272417513934e-05,0.3546872628871898,0.3135493274529621,21,0.4817322174996018
129,0.5463972963240183,0.8592732898824702,7.55577619843282e-05,7.895509646195319e-06,0.5257295010031364,0.4849818314058084,0.54325482846411,-8.938699152739763e-06,1.0000648684141544,0.5425326547650445,0.36082883197731686,0.1134300526434221,-1.3133855185344707e-05,0.5474160679828078,0.3970214520147194,0.40314174649451956,0.13459997717898317,0.5088168023788505,-3.3409349546530523e-06,0.4999459470616427,-1.8131267367658534e-06,-1.651146906562818e-05,0.4737006825982853,0.5159647430890676,40,0.23389101577368532
10,0.3590281133962917,0.8521671932712416,-1.5568644379936312e-05,-3.6907862440478455e-06,0.2135453466498825,0.2411328929901686,0.3562252337864254,1.4194248698874423e-05,0.9999314556889153,0.7100255240723788,0.15804159967978915,0.15276669337847695,1.988514529257064e-05,0.28538549290959686,0.8925680484032981,0.2643183794038416,0.19413023054253908,0.23298953513944665,1.4068492607091694e-05,0.33335027039221143,-4.282120061407519e-05,5.48347084568118e-05,0.611899821831954,0.6965746083850135,181,0.09685648693376946
82,0.5189268400296981,0.8321472713044105,-1.6058596833615425e-05,-8.184657419217672e-05,0.3533365887581237,0.36878498730660486,0.48395117070032273,-1.581268336963538e-05,0.9999387870866404,0.5959445490595349,0.31163690046072523,0.11884839347367343,7.76161003880724e-06,0.36559006950735873,0.6293620673326975,0.28423096557534366,0.22414200029020895,0.3927640969659572,-4.368642167496028e-05,0.416744452526256,-1.2556864860188197e-05,-9.374786073125168e-05,0.5528326405301078,0.6403564781700631,106,0.20177968732695756
172,0.5275566198687851,0.8931857648032697,6.334260219359659e-06,-5.864304295258081e-05,0.25602456248904043,0.36934854659948224,0.312735495670955,-1.1828981777993653e-05,1.0000294154112395,0.7353161474051854,0.13911096541680557,0.28477113083999855,1.3325386446301805e-05,0.2560574099310107,0.6599188181704235,0.16222076333354923,0.300004043646623,0.274573305993975,-2.1441248211337684e-05,0.33329596563358466,-1.8665701412641498e-05,5.945970192735822e-05,0.7636513747756377,0.8338933480615272,90,0.4015318669452965
121,0.4881302663927691,0.8598536769733957,2.695886537543516e-05,-3.0157294766256626e-05,0.43145440336854524,0.41646880469661435,0.4700094409213492,7.398740851955734e-05,1.000004673438403,0.5754858811158076,0.30575178742904074,0.1721895472333706,1.00866086369833e-05,0.43915347532603227,0.5252179352313993,0.345168730961371,0.15970575949610694,0.5577626733974239,1.4842863642297325e-05,0.4167771293071256,4.5318381886834854e-05,-2.685566708634289e-05,0.5344619947135693,0.6299082913676384,136,0.25157511160107465
125,0.5473959666200016,0.8842398087708432,1.9726864900887814e-05,4.062398388593022e-05,0.4963225277582541,0.4989296003244566,0.5578465343480982,1.870289446600533e-05,1.0000594727210865,0.4458561015719808,0.35717359520396225,0.19850152654972741,1.2414868277735908e-05,0.5089846051997785,0.4207922385590864,0.4067717885824767,0.19451612696739184,0.5996264931244661,-5.671082756488801e-05,0.4998964617235006,1.685523170266465e-05,-1.8474871959604296e-05,0.4736254640610404,0.39064653430132606,11,0.36120320675552664
197,0.42926595170634285,0.834240042062584,-1.5127778567204088e-05,-4.610753312792806e-05,0.44458773345245484,0.5255286450501954,0.5687063558694406,4.7542445448663774e-05,0.9999839998002542,0.40698149057777894,0.27180696718157704,0.4954834844005059,1.853424001543617e-05,0.4578849706253578,0.5501740582727613,0.3154957056873924,0.5820329868800118,0.5801147070940859,3.509636162424818e-05,0.5000670076530874,5.070141570084069e-05,1.586628173753825e-05,0.5493111893725269,0.40233130098249,58,0.5300195446214312
24,0.43948045367635336,0.8587579334570457,2.0892021031656633e-05,-4.375529540146476e-05,0.2235179440932307,0.2606299909662862,0.3072253816615822,-4.426606688121799e-05,0.99990833122348,0.7526466229352857,0.18961740336223565,0.20346492040996783,-4.05069293470022e-05,0.14527639232867234,0.8805908202091157,0.14891171317165128,0.25932025532572256,0.1710556945075487,3.737292557709678e-05,0.250401465510099,5.0956827237177716e-05,4.747260390124205e-05,0.7666174953860492,0.7079066230137757,215,0.01657122354036332
153,0.3913454099689021,0.8636875841681706,4.5860489350791345e-05,-2.454138366213327e-05,0.5569227918029865,0.5358096770463993,0.6155961924242044,1.84256208094896e-05,0.9999814776877981,0.4580174987262691,0.4662530280131356,0.17739994763311584,3.295616941920593e-05,0.5749528337207089,0.3233435454594247,0.4307047317935459,0.13240999651846627,0.543184866792055,-9.49793813465319e-06,0.5001443556155085,-1.0652740709269269e-05,-7.676412675469695e-05,0.3777811355379387,0.3746223914487463,46,0.4132283107004622
104,0.4912235625047958,0.8791800742402816,3.210168118727825e-05,3.273648293867863e-05,0.4932083042494791,0.42827248178135136,0.4761362295760059,-7.52118897833249e-05,0.9998982943200844,0.5143500606710311,0.3812775079092663,0.1305751289901602,3.7407273454276627e-06,0.4808743879258143,0.40919319559413203,0.404374027548903,0.11336618733268222,0.4931539445306036,2.0414857173206046e-05,0.49985882140412413,-8.948997104243805e-06,-3.3025068510452922e-06,0.49931539570733086,0.5269046883120764,68,0.3185365734907715
32,0.5364796157768145,0.8719774478158209,1.856427276969328e-05,-4.1888262517325114e-05,0.4119382596693082,0.32283584242486235,0.400859295215554,4.3326954665788206e-05,0.999992302742044,0.7179505986520119,0.2338054630566847,0.11844133684443323,4.702525129174717e-05,0.34304411568495025,0.6669832409491617,0.29803980491512694,0.16889005287022663,0.380120399641587,-4.197223103594723e-05,0.3333121573214198,7.25309868462586e-05,4.0788194474706124e-05,0.5635739659344414,0.7066497937014902,105,0.10309644937697707
53,0.5430530351753591,0.8992183880933234,3.0112918391259115e-05,9.330732223238387e-06,0.4423109567366507,0.46074798421106195,0.4854862558902985,1.6135587898541562e-05,1.0000056074826233,0.5083886779797694,0.2815648823844693,0.1275219582504461,-4.715041030641347e-05,0.4361159751886664,0.6303348185167074,0.38271273020566726,0.15871104764670171,0.45964313256266304,1.246663106467145e-06,0.4168085796928756,3.949185245487528e-05,-2.6933209352927417e-05,0.5295973700961076,0.5528081979817632,112,0.12570715599479768
72,0.49291547164571625,0.8795257756916846,-1.9121077539997357e-05,1.5917780468595066e-05,0.24866125702722652,0.2700482098261995,0.19454591252475528,-9.45170288728915e-05,1.0000176542685493,0.7038830137492325,0.1207728759556364,0.15747864785783122,4.677727663143269e-05,0.26456620838016826,0.668507826443111,0.1789829828392811,0.20347153297025128,0.2602790548226139,4.676548893027263e-06,0.3332770490323877,5.952385505495865e-05,7.014504586680315e-05,0.6078399484957729,0.6992149531783151,186,0.15393913273831755
134,0.4920343480453554,0.8559503859973618,2.0913688683472867e-05,-4.5561897313721576e-05,0.5440814485689922,0.5079933569352356,0.775908881883288,-2.5237063393950052e-06,1.0000131288874454,0.44567252233848764,0.5289541388946327,0.10782372565977556,1.659971252345163e-05,0.5406328148395955,0.325308976284432,0.6120112351367354,0.15427851066702475,0.5194822140526401,1.6468080524245802e-05,0.5001844394004784,6.774805151100468e-05,2.6145092737032966e-07,0.3874730788777401,0.3851897647017737,32,0.2857077937734285
35,0.48301382512992935,0.8648997603451309,-5.709144737565644e-06,7.129435372720197e-05,0.17329275293818383,0.15847401510690845,0.24263931431028715,-5.9625725613572965e-06,1.000077111549305,0.6883563665737277,0.19989671481024815,0.15355202058206083,-6.654499349052606e-07,0.22734843714404424,0.7628624380679127,0.17103204939636543,0.2084995242151747,0.2765343243434884,1.431318029140885e-05,0.3333003368262376,4.6465647921415924e-05,4.0606325188238733e-05,0.7062703870246528,0.7509242438339728,123,0.11765481781906678
115,0.4438035544986512,0.8612337298179813,-3.440050824345161e-05,5.992629551832944e-05,0.4413161798982707,0.42643394331512796,0.49675616534976375,7.63289798723572e-06,0.9999255957951647,0.5987870712681101,0.30985597377705903,0.20214812597205348,-5.653885272157597e-06,0.396143881691045,0.6051517187513831,0.31975398868504373,0.19091824472955235,0.5155585559566614,-8.12407033114301e-06,0.4167298791850735,-6.146280804079477e-05,-8.002555340745168e-06,0.5652641158235892,0.5562353778975463,74,0.3373341426905954
69,0.5692487847059251,0.8311755562358063,2.6855156698916673e-05,-6.894559445083395e-05,0.3739438898586457,0.2744304164257417,0.4102020327443385,8.572994279123132e-06,0.9999334405543512,0.6124846067883513,0.28721598332297604,0.1236684987991033,-2.0311216216434438e-05,0.309775545004382,0.7723344007044081,0.3106574457765285,0.22808317909234466,0.3544054594268497,3.8196768104615805e-05,0.3330459542838966,-2.435451249551679e-06,9.022050377798181e-06,0.5882721254674701,0.6371897614431571,152,0.17810810642304076
16,0.4176500937022749,0.8562541885108181,-3.3082359852940495e-05,-2.899709931649978e-05,0.44971665409321643,0.34035762438818473,0.43257206857954067,-1.114813406429955e-05,1.0000229770752849,0.6308152675852114,0.2578144320251053,0.06563595274825883,6.5355713688440786e-06,0.40484363615739744,0.5812252077864145,0.29761348441827207,0.11951141125595585,0.419788427147047,3.3084745867488496e-05,0.41655969209760807,-6.19399302208412e-06,-4.194166907185154e-05,0.6096736137101821,0.5763058498860556,202,0.06532886126529693
59,0.45038545412739456,0.8703740026163325,3.549256237932336e-05,-1.2321995428792267e-05,0.2394471424312009,0.27630057579545164,0.3013025372658122,1.9190497740216106e-05,1.0000431772121297,0.8554017789500926,0.26304844466720534,0.21197906287031598,-8.210098407427084e-06,0.2839813039444739,0.7152354348773665,0.20989011157786522,0.24771704452839485,0.2673176248735567,6.570983108902299e-05,0.3332771716262853,-5.497853461597654e-05,9.55804957497093e-06,0.6811488603855698,0.7690543185482428,145,0.21505712082002132
181,0.5768547259186642,0.864567491950897,-8.846811765587968e-06,-8.92887377963454e-05,0.6247515663020641,0.613139354307526,0.5951268147575446,5.952780801341228e-05,0.9999771885927607,0.4449582640024148,0.3619154884327657,0.29156065814033183,8.124661110592988e-06,0.6699414581333573,0.3662613494030724,0.39363078871892315,0.2742633079319104,0.6486895816816759,-7.79110421943471e-06,0.5829443777146257,1.2591915308020534e-05,-3.587957815147401e-05,0.3821908396719525,0.38609963965541094,46,0.43382676951885735
38,0.4793876418355517,0.8744386132714328,-2.5156951955865723e-05,8.815500987986372e-06,0.25062029732982954,0.38774297090866316,0.18616315108700543,-5.5834855127370926e-05,1.000095570182092,0.8041268356349925,0.19788458744311108,0.25577386583851996,8.031345186517607e-05,0.2043751692735756,0.7886712456800449,0.25444890576136764,0.25882044173374996,0.2166202770762777,-3.459542548652325e-05,0.3333336639541844,-3.4237353125849306e-05,-4.631567830764913e-05,0.6720210725300634,0.7093790001580893,188,0.20943798172073674
83,0.5329692229353196,0.8704326723205864,-6.003986726110989e-05,-7.342419026281815e-05,0.242115030516928,0.3010440888642326,0.28765189264065183,6.374456511213492e-05,0.9999680921610861,0.8259105833376993,0.09026945886359262,0.16274642850815588,-3.7968384094980105e-05,0.2523038958582959,0.7770765415725455,0.1868491515135043,0.23836252588912207,0.25563947040973173,-5.6685370302441134e-08,0.3333529329164253,5.161721179580291e-06,2.0318922117144758e-05,0.6498478847770266,0.7015678708937777,107,0.2873840678259211
42,0.5356086338676949,0.8389977425788508,-3.46853628093256e-05,-1.1331348361001984e-05,0.4959946073256311,0.40840160050299296,0.4560037825407154,8.0699465333487e-05,1.000007653536441,0.5184628418089556,0.3947975142157549,0.10159728048072193,-7.123222233587512e-06,0.44288462248206883,0.5399214922963702,0.3753124645013848,0.12341377679869134,0.47233066499945076,-1.2368609340358487e-05,0.416730697182427,-5.289302280880721e-06,9.705253824746993e-05,0.5617296761355548,0.48232380480627246,83,0.19163333440573452
52,0.4179572748194603,0.9006394359060025,-2.7420640595282117e-05,-2.572553829595945e-05,0.3781347721451213,0.3453747102441636,0.40387236423601114,-7.865562240024258e-05,1.0000295383355713,0.6411409583419707,0.3604490435795068,0.14884178599231546,2.0957563890868077e-05,0.33272758127068014,0.5896419866195386,0.32291878063349194,0.15582303988912546,0.444048805035807,-1.4785544912454987e-05,0.4166080674677759,2.5415645648727387e-05,-3.1503649170746055e-05,0.6849690972832475,0.6189750063268231,137,0.1968208870063798
147,0.4948443029161261,0.8591247721524367,-5.676202163444178e-05,-2.6217657669044102e-05,0.2947262468930749,0.3077019670372631,0.38372627163921746,1.5729450268230973e-05,1.0000158875716303,0.7202047513183261,0.22863291233448457,0.22350454467129469,-1.0695915560253114e-05,0.2797435117843384,0.6664719358397475,0.21519995937881717,0.27570472582905664,0.33012061158709916,-5.233390321410668e-05,0.3334187939065603,-4.412505625752162e-06,6.663161303161846e-05,0.5831632451826634,0.7394770858693915,93,0.2758374729379632
86,0.5762264309485476,0.8537565052774521,-3.641431297928627e-05,6.587609934071196e-05,0.34370317407244283,0.2607350579015918,0.341424055454282,-4.501431021568793e-05,1.0000543027298878,0.6600639885687125,0.20465169126812557,0.20605876715407645,3.3642321260709943e-05,0.27349349730931055,0.7126647978662346,0.21480877609340895,0.23346377083514724,0.41973551353484284,-1.7443160895993135e-05,0.3332696190013024,-1.5232211413463688e-05,2.129796564976685e-06,0.5647787727669892,0.6235256581850973,69,0.26101011125665763
190,0.49966509325934605,0.8726675603728696,-3.8397913280408003e-05,4.11064443832289e-05,0.7710720514429117,0.6642030557194315,0.7382645318428375,1.665532491098849e-05,1.0000465472730664,0.40884960446971624,0.2683078230876735,0.49886688993977124,2.5531360237438576e-05,0.6888389744720497,0.36353312787806974,0.31400002401261506,0.5632717495836205,0.6798124123815975,-1.4313615966112633e-05,0.5831508717428647,3.3767397926833036e-05,-0.000130273294174029,0.2598854297230407,0.49498335724582676,1,0.6152119641965433
167,0.5094988488597564,0.8764485817490939,-2.1736825391272094e-05,2.5420294017257014e-05,0.756617445386551,0.7730392392759454,0.7515545238656243,-3.7657320824296886e-05,0.9999890968976217,0.3032377067185576,0.7007884915704679,0.15859958301737076,1.2328547657296895e-05,0.7601230586513525,0.2648833817051094,0.63343090645376,0.0531610619466172,0.8626302811262133,-6.293630909635755e-06,0.6664933995030133,5.146410467531515e-05,-2.71639273386855e-05,0.25645076871137645,0.33603248477405695,3,0.41929050408457863
77,0.4943960859544405,0.84334782011143,-1.3336706830424175e-05,1.1268841564003586e-05,0.25505679510435275,0.11048149542917649,0.39737319436213336,-5.372022151318152e-05,1.0000745032193368,0.7566913982085878,0.14858103330687855,0.19227234712091398,3.078041674207776e-05,0.31616436506607964,0.7412501332737454,0.1508704010678308,0.24857687512309554,0.31036814084748426,1.966841232526335e-05,0.24985050463990718,-4.5655345467942084e-05,1.1331862837002096e-06,0.6929684422986063,0.7433709691484037,157,0.2587319537936358
285,0.3777132929872731,0.8958322845999551,1.1832785755119962e-05,-2.0396144866594143e-05,0.8248973031832357,0.6741908367606767,0.886341876961223,3.866287505512177e-05,0.999989636779854,0.3577097119959069,0.5072571047728048,0.7863615269756086,4.447066756459197e-05,0.7277881812910413,0.3268236303609302,0.41193017355751366,0.46527292559072286,0.8933712786030719,-1.4151554480743979e-05,0.7997214383742992,5.52563715050519e-05,6.855591415358555e-05,0.3967240715730462,0.286665171505218,19,0.7828639760839109
150,0.49493807452665206,0.8926482920548392,6.256804317528213e-05,-2.071205242961108e-05,0.6608494022857335,0.48579539188328036,0.6377188156107094,9.888212911817591e-05,1.0000149571585097,0.34602579053573723,0.5091678467338611,0.14623828329326743,-4.2886205179759544e-06,0.5750254450319154,0.48699372616376496,0.641982053980184,0.12400562355474555,0.5110828135530949,7.790821025423757e-06,0.5000307029650771,3.3154694127883415e-06,-2.7380844111614034e-05,0.39661870764974533,0.48251790097744507,31,0.4995506789725506
114,0.42927795165218907,0.8692899048769772,-3.0414208489781443e-05,-1.984507571073017e-06,0.34260107528186057,0.3937826864568678,0.3438939681245013,2.2088008520136917e-05,0.9998892851029412,0.5946410064619063,0.3295390031511414,0.18806830716405423,-4.2186410821990093e-05,0.36109581729375306,0.6299570378534384,0.27704798843996226,0.21660571189895642,0.40860390990866774,-4.0117526658896075e-05,0.41657247166177475,-1.4706602127697555e-05,1.528278978929728e-05,0.6619911674050014,0.5631291269726005,92,0.2873287987984815
189,0.4980136008262765,0.8879222144872383,1.8137747637237787e-05,-2.038850283696539e-05,0.45869954376922784,0.47077792498254384,0.5519456787429802,-9.408592311818425e-06,0.9999519281077065,0.5802813391474312,0.33103170569554863,0.313766185416278,-4.691601658801317e-05,0.4787646478397888,0.5321771014976359,0.32697577808458367,0.267434542714758,0.643980612058586,-7.702260206930253e-05,0.5002041333018573,1.1032876928667521e-05,5.599347120563419e-05,0.4906549419435184,0.4410596545250888,33,0.4514487742895462
117,0.31602908062037516,0.878195731531077,-2.1210128082974513e-05,-5.2790438625310336e-05,0.32873162038635,0.30684685995908667,0.29590448883329645,-4.764713335270424e-05,0.9999874513802598,0.6351684633603619,0.27428897310743167,0.18195223766380642,-7.196954806204384e-05,0.29061212393113095,0.7595202216557421,0.24248791083514687,0.20702447172653735,0.34353680564742517,-8.03961185736783e-06,0.3334056987991228,3.189953209651295e-05,-3.4112799954401306e-05,0.6912093984046749,0.7376639017022666,104,0.23473176410811994
181,0.44193024106738876,0.8432785592888634,1.0778936428891699e-05,4.4394388024541265e-05,0.4539571812810013,0.6605098421978712,0.5531235513746676,7.97440466208822e-06,0.9999589896694072,0.468384791407909,0.3085081347590386,0.3160100509524619,-2.719419453927175e-05,0.5020468977140373,0.5590214639271979,0.31744335506459903,0.26283203218421586,0.6001918374521127,-5.955880903922056e-05,0.5000311095398272,4.784564423353725e-05,3.395787504513296e-06,0.48329800586664623,0.4283175591681843,52,0.5007029822583504
127,0.5494510983958518,0.5797599332889778,5.2560000430400586e-05,2.9463713213739582e-05,0.709577656837799,0.6797849599567879,0.8795776100155871,-9.877142623266876e-07,0.9999229857129781,0.3972793822732558,0.46667370551637455,0.10200420157234522,1.8832560067045162e-05,0.6793420911726543,0.16618011969625493,0.6097326155987184,-0.04123627114728881,0.8353329690975413,5.3477765696373625e-05,0.6671419890827179,4.3664934976178064e-05,3.838344426961379e-05,0.2041471819748923,0.203940219964992,9,0.4332087160731285
180,0.4435432639593468,0.893764047014515,-6.367125741993111e-05,1.1703518488939521e-05,0.7081537729353732,0.6101678202082597,0.7387871195099727,-5.8849542772472284e-05,1.000078715794788,0.388925050400702,0.4688399350034539,0.21351110671715645,9.799781018958085e-06,0.6193086158511559,0.44983758418069353,0.3821958062195528,0.24167629896222814,0.5788317368640102,-4.126478843874012e-06,0.5834706683276885,9.85677279709059e-05,2.9460764806003744e-05,0.30022754658105805,0.3805393386986253,19,0.4927445779871755
193,0.44910702841507044,0.866115368734198,5.938669575288127e-05,4.70500406084145e-06,0.615654195407389,0.5923404949618953,0.5772682796230436,3.994368379191228e-05,0.9999718794426674,0.463564524960673,0.37962581797897743,0.19491114127041687,-3.082779891306518e-05,0.5989565432040601,0.41302208290029857,0.32855246491566137,0.2869792014517525,0.57971409922438,2.1418282239105846e-05,0.5000293174179048,3.95080080659608e-05,1.2215041826092197e-05,0.41885954181255564,0.4151345042701144,38,0.5346339361512037
220,0.5005325549341988,0.8477550427603129,-1.3193517428105918e-05,-2.3813435254312156e-05,0.7636203512078804,0.6832465058112973,0.7759942373680989,-3.706914255985624e-05,0.9998955029888079,0.14266954119023162,0.542365804606497,0.3016614213342962,-3.5666930067543015e-05,0.669609827637945,0.30321701643934484,0.47265233084526287,0.30150901121150764,0.6317999727240046,-3.804190545063444e-05,0.6665209920120467,-3.850372819040429e-05,-3.663510056412208e-05,0.25189346865664997,0.2546429262474336,10,0.6351239119556326
90,0.5317372687040013,0.890096929734386,-7.263306672527694e-05,-6.728496368849579e-05,0.4517426364777072,0.492724617402758,0.41653193189701876,4.953495520134343e-05,1.0000171258241286,0.5025858196771864,0.3362527345994444,0.11733967209182747,7.107682097674964e-05,0.4181155520876405,0.666843023378806,0.3447353849605772,0.16407452946187379,0.4654140332546879,6.33833576857489e-05,0.41662020620370815,-1.1760970483993848e-05,4.1009573280949845e-05,0.4789544732517203,0.4744121648200828,81,0.14395522158282856
103,0.5255266561401245,0.825292751877019,4.695436809511721e-05,-1.974529169850843e-05,0.3338984627168948,0.3614359817487334,0.34081969326254574,-2.448893844177678e-05,0.9999800778582151,0.7308273050072317,0.21877090449277695,0.18356548015490748,-3.930106660709765e-06,0.27316101633795753,0.7039217156170041,0.2371969999935143,0.252650594593577,0.278819419696544,6.799166531458606e-05,0.3333818844021579,3.628704830901052e-05,5.261803606906336e-06,0.5532910103324666,0.5821386757687992,121,0.2692536103621612
179,0.5071141709689438,0.8750286206470473,2.200611758244219e-05,-4.189534758288902e-06,0.7534195095572778,0.6685971915661149,0.7177832475678134,3.329853658889321e-05,1.0000532097738724,0.2292932914998349,0.40318230951566586,0.19609979828580593,-2.6359139755994737e-05,0.6619515738782733,0.3826871339227447,0.5864846061520363,0.20312297776416915,0.5552044409032793,1.1651880480124619e-05,0.5833840420357215,3.572536425532002e-05,2.569530324444224e-05,0.3125630010438602,0.31762427669202814,-8,0.5975696389293181
96,0.44953716217320105,0.8890712492888805,-6.620742094463604e-05,2.725004747404358e-05,0.19076407753137228,0.28506249383339755,0.3877062184893897,1.1127398997951022e-05,0.9999126222727192,0.8097903279712408,0.2121646564510189,0.19449674363920993,-1.9596289387976205e-05,0.2761495336770043,0.734564417608238,0.2260768160141576,0.22546048165168997,0.27048641866361284,1.1139153518093425e-05,0.3334582749269804,-4.8256577069476324e-05,7.606775781272646e-05,0.6974481992700926,0.7193413653890821,129,0.2061622247318121
84,0.5050217278050145,0.8639718182427045,-5.2861101098459486e-05,1.758753919744489e-05,0.3943919638748223,0.4011288412068454,0.40745969976936963,0.0001017250057405507,1.0000994098154192,0.6066638503724817,0.32138610072877416,0.20877249951857535,-1.1608063132063486e-05,0.3891663582214909,0.5452151429239334,0.24082341845471628,0.189218542245897,0.437885969055072,-2.9522005028930146e-05,0.4166713931014037,-5.003747342862977e-06,-0.0001394724038826719,0.5723115806746685,0.6139625286178129,96,0.1861195659237649
43,0.47593690023893587,0.8497875240451689,-1.8241790731173017e-05,4.4727915610600346e-05,0.3934192238985582,0.39959522174509743,0.5377394643638583,2.9662158135695302e-05,0.9999829784248455,0.6454255260005727,0.24478991295861066,0.14285631584279032,-8.676755434357574e-05,0.41309351087631035,0.6011760056462554,0.31555287251060044,0.19604796374879993,0.3910176355347496,-3.403945134076865e-05,0.41669526955492653,3.0966619350328214e-05,-2.0662351671967188e-05,0.6185227858409831,0.5631746001359959,164,0.140783358090671
206,0.5163416983962151,0.8768884872175462,-9.3634475193084e-06,2.402683040901129e-05,0.6019561791553528,0.47034221933822146,0.604162350960454,2.7606580731882263e-05,0.9999266836653268,0.4323846383303781,0.5453364243799395,0.15479825370497594,-3.429168838003296e-05,0.514179574201729,0.5208791493636891,0.4270432561286052,0.1925174579783489,0.5352890895238817,-2.260430710180281e-05,0.5000612001207808,-4.53182978942582e-05,-7.112543275756308e-06,0.3723436836106046,0.46499627697210844,41,0.4160795416421911
141,0.4950046162160421,0.8820357559588298,-4.577402196100775e-05,3.327648584664676e-05,0.3409515908375255,0.39203800066566347,0.3680639950632708,3.109640783282382e-05,1.0000267604106505,0.5750943988331565,0.17296435511989416,0.21386383257890318,-7.6795316033452e-06,0.3557362227982189,0.7434049379206918,0.2630851091240037,0.19893457556301583,0.4107448024748273,-2.240401205629229e-05,0.4167009182828023,0.00010088344798211159,-9.114986798318772e-05,0.616776219278255,0.6068779073380337,83,0.255425075735175
152,0.4834942914984471,0.8671302048121504,-3.6532835927046632e-06,-1.586399139760989e-05,0.3884849137827262,0.46766941744068324,0.6705788852145896,-4.8424694950231146e-05,0.999897379468254,0.5295382210501175,0.3159679993099247,0.1606357573604622,-2.0781251991371315e-05,0.4891248587001732,0.48523447138547093,0.37691454371545763,0.17928157196719813,0.5082957072157316,2.4524217405735214e-05,0.5000332660859828,2.295006915564508e-05,-6.74996076621305e-06,0.4467016311608833,0.5393143693642186,66,0.25890215622307083
68,0.49564784932596806,0.8717049894803346,6.744872160913794e-06,-2.2913720833979328e-05,0.3570288186169917,0.2948712586569776,0.3519031919769183,-6.17536615521471e-06,0.9999969515837721,0.6884422384624953,0.20932026739042464,0.1518748573432372,-2.4762204482413933e-05,0.32158267143150077,0.7522868817788126,0.2723680924525925,0.1930697030293548,0.31136480759848106,3.462499434771827e-05,0.33352284418454287,3.050816304183911e-05,-7.476081873240588e-05,0.5436960996697655,0.687487589058899,147,0.19102887724095216
102,0.5383201994805782,0.8373418471165931,-6.091384879536489e-05,-3.1125274846280207e-05,0.285874117304879,0.3995623863557136,0.39628319963653746,-2.425092325356955e-06,0.999936622411685,0.6365395352469102,0.36173102402472285,0.1393061645776355,-1.100027723480361e-06,0.3425738899645869,0.71647691692585,0.2923906981577828,0.22728308243432993,0.3141500890250473,-2.036354218943328e-05,0.41666415745059804,6.648600927052984e-06,-1.3831203924857161e-05,0.6444966971655333,0.6636833118939623,97,0.24750966371268465
